,Artist,Song Name,GPE,Line,Line Before,Line After,polarity,pos,neg,neu,compound
2124,Professor Griff,Liquid Swords,Earth,God says he wants his Earth and his chosen people back,"Dear Mister President, I am writing this letter to you to inform you that your time is up","You\'ve had it now, for what, six thousand years?","{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.3818}",0.14,0.0,0.86,0.3818
2135,Professor Griff,Liquid Swords,America,You\'ve tested your germ warfare on the black people of America,"You say the pope is the man who is the one that\'s closest to God, but he worships a Black Madonna",And throughout the world,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.5647}",0.205,0.0,0.795,0.5647
2136,Professor Griff,Liquid Swords,America,Wanted once more to stay with the whore America,So now death is knockin\' on your ally\'s door,"You\'re weak to counter your bloodthirsty, deceitful, sinful, slothful beasts","{'neg': 0.343, 'neu': 0.657, 'pos': 0.0, 'compound': -0.6344}",0.0,0.343,0.657,-0.6344
2138,Professor Griff,Liquid Swords,Earth,"I know now you brought V.D., AIDS, syphilis, gonorrhea to the ends of the Earth","Double-dealing, double-crossing devils","And after all of this, Farrakhan says, ""let my people go"" and you refuse","{'neg': 0.649, 'neu': 0.351, 'pos': 0.0, 'compound': -0.5719}",0.0,0.649,0.351,-0.5719
2140,Professor Griff,Liquid Swords,London,"We don\'t care if you\'re from London, Philly, New Orleans, Compton, Houston, New York","Ah yeah, we don\'t care where you from","We don\'t care you\'re from Jersey, Cleveland, LA, Detroit, St. Louis","{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.6597}",0.474,0.0,0.526,0.6597
2141,Professor Griff,Liquid Swords,Philly,"We don\'t care if you\'re from London, Philly, New Orleans, Compton, Houston, New York","Ah yeah, we don\'t care where you from","We don\'t care you\'re from Jersey, Cleveland, LA, Detroit, St. Louis","{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.6597}",0.474,0.0,0.526,0.6597
2144,Professor Griff,Liquid Swords,Houston,"We don\'t care if you\'re from London, Philly, New Orleans, Compton, Houston, New York","Ah yeah, we don\'t care where you from","We don\'t care you\'re from Jersey, Cleveland, LA, Detroit, St. Louis","{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.6597}",0.474,0.0,0.526,0.6597
2145,Professor Griff,Liquid Swords,New York,"We don\'t care if you\'re from London, Philly, New Orleans, Compton, Houston, New York","Ah yeah, we don\'t care where you from","We don\'t care you\'re from Jersey, Cleveland, LA, Detroit, St. Louis","{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.6597}",0.474,0.0,0.526,0.6597
2146,Professor Griff,Liquid Swords,Jersey,"We don\'t care you\'re from Jersey, Cleveland, LA, Detroit, St. Louis","We don\'t care if you\'re from London, Philly, New Orleans, Compton, Houston, New York",(Grab the mic and get dumb),"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.4939}",0.198,0.0,0.802,0.4939
2152,Professor Griff,Liquid Swords,There\,There\'s only one God and God is one,Here\'s a little somethin\' that I thought you knew,"It\'s sad, the rich man prays to none","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2153,Professor Griff,Liquid Swords,Earth,As the Earth evolves I generate enough light,,To pull you into my site my gravity cannot be escaped,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2155,Professor Griff,Liquid Swords,New York,"New York, Strong Isle",,"New Jers, uptown","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2157,Professor Griff,Liquid Swords,Brooklyn,"Brooklyn, boogie down","New Jers, uptown","Upstate, worldwide","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2161,Professor Griff,Liquid Swords,Earth,The whole Earth manifests seven seas,"Manifest agrees, 360 of these","Seven continents, seven wonders called mysteries","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.2023}",0.31,0.0,0.69,0.2023
2166,Professor Griff,Liquid Swords,Houston,"Houston, Las Veg",,"South Central, Miami day","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2168,Professor Griff,Liquid Swords,Miami,"South Central, Miami day","Houston, Las Veg",L.A. don't play,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2169,Professor Griff,Liquid Swords,L.A.,L.A. don't play,"South Central, Miami day",Cow J,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2170,Professor Griff,Liquid Swords,America,"God bless America, who sends the youth with enough proof to fight for an untruth",[Verse 1],It\'s the American way,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2171,Professor Griff,Liquid Swords,America,God bless America!,"Sorry if my language bothers ya, fuck it!",[? Sample],"{'neg': 0.58, 'neu': 0.42, 'pos': 0.0, 'compound': -0.7088}",0.0,0.58,0.42,-0.7088
2172,Professor Griff,Liquid Swords,America,God bless America!,Here\'s a mentalist massacre,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2173,Professor Griff,Liquid Swords,America,"""O here in America",[? Sample},"I\'m so glad y\'all took me out to die, homey""[? 2:03]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2175,Ghostface Killah,Liquid Swords,Staten Island,"I\'m Staten Island best son, fuck what you heard",I damage any MC who step in my direction,Niggas still talking that shit is absurd,"{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.4939}",0.0,0.314,0.686,-0.4939
2179,Ghostface Killah,Liquid Swords,Staten Island,"This is Ghostface, straight from Staten Island","Yeah, whassup, y'all, whassup?",You know I don't really mean no harm,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.296}",0.423,0.0,0.577,0.296
2183,Ghostface Killah,Liquid Swords,Brooklyn,"Brooklyn! I know, I know, I know, I know",[Outro: Ghostface Killah],"Queens! I know, I know, I know, I know","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2184,Ghostface Killah,Liquid Swords,Bronx,"Bronx! I know, I know, I know, I know","I know, I know, I know, I know, I know","Jersey! I know, I know, I know","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2185,Ghostface Killah,Liquid Swords,Jersey,"Jersey! I know, I know, I know","Bronx! I know, I know, I know, I know","Long Island! I know, I know, I know, I know","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2189,Ghostface Killah,Liquid Swords,Earth,"Smooth sailing, walked in, my Earth start kneeling","Hitting white-label, left the Winnebago unstable","Started stealing, I'm too ill, see we're grilling at the parlay","{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.3612}",0.0,0.333,0.667,-0.3612
2193,Ghostface Killah,Liquid Swords,Earth,Why my Old Earth had so many seeds,I\'m goin\' through this difficult stage I find it hard to believe,"But she\'s her own woman, due to me I respect that","{'neg': 0.322, 'neu': 0.678, 'pos': 0.0, 'compound': -0.5065}",0.0,0.322,0.678,-0.5065
2196,Ghostface Killah,Liquid Swords,Earth,"Earth shaking, money making","I\'m mind shocking, body rocking","Sitting high, looking fly","{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}",0.0,0.403,0.597,-0.4019
2198,Ghostface Killah,Liquid Swords,Earth,"I gave you Earth lessons, I came to you as a blessing","Taught you how to eat the right foods, fast, and don\'t eat lard","You didn\'t do the knowledge, what the god was manifesting","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2199,Ghostface Killah,Liquid Swords,Earth,It feel like somebody died or shot your old Earth,"I got jerked, gave away my pussy, that shit hurt","But, fuck it, I fucked you on a chair with three legs","{'neg': 0.595, 'neu': 0.405, 'pos': 0.0, 'compound': -0.8316}",0.0,0.595,0.405,-0.8316
2205,Ghostface Killah,Liquid Swords,Staten Island,These Staten Island ferryboats cash bail (bail!),"As we approach your hood, the gods bail (bail!)","Fresh cellies, 50 deep up in the city","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2210,Ghostface Killah,Liquid Swords,Staten Island,"See Staten Island ferryboat, cats bail (bail!)","As we approach your hood, the gods bail (bail!)","Fresh cellies, 50 deep up in the city","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2211,Ghostface Killah,Liquid Swords,There\,There\'s gotta be coke,I\'ve been in every fucking room,"There is nothing, nothing.""","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2215,Ghostface Killah,Liquid Swords,Jamaica,"Hot night, Jamaica",Show these niggas how the way we dance,Came through in a booger green '68 Pacer,"{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.34}",0.0,0.255,0.745,-0.34
2216,Ghostface Killah,Liquid Swords,Cali,"Outdoor event, New Year's Eve, Cali weed","They know who, thank you for the chains",30 seconds 'til we tear and decease,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.263,0.0,0.737,0.3612
2217,Ghostface Killah,Liquid Swords,New York,"This guy is a bulldozer with a wrecking ball attached. He’ll leave a ring around your eye and tread marks on your back. He’s an animal, he’s hungry. You ain’t been hungry, since Supreme Clientele. Remember what you first told me when I took ya in. You wanted to be a fighter (Yeah). You wanted to be a killer (New York, stand up). You wanted to be the Champ! (Got your boy in the booth, nigga). You ain’t hungry. Matter of fact I don’t want you in my gym. Get out of my ring, you disgust me…","That's Ghost Deini!!3Embed"", ""The Champ Lyrics[Intro: Just Blaze, (Ghostface Killah)]",Just Blaze!,"{'neg': 0.164, 'neu': 0.572, 'pos': 0.263, 'compound': 0.3365}",0.263,0.164,0.572,0.3365
2220,Ghostface Killah,Liquid Swords,America,These are the men who lead the crime families of America,"How you want it? Stop that, stop that","I control 26,000 men","{'neg': 0.411, 'neu': 0.467, 'pos': 0.121, 'compound': -0.4767}",0.121,0.411,0.467,-0.4767
2221,Ghostface Killah,Liquid Swords,Queens,My triple sevens broke the slot machines out in Queens,"In the dope fiend, vocal cords switch laser beams","Grey Poupon is Revlon rap, smack pawns, swing like batons","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2222,Ghostface Killah,Liquid Swords,Jamaica,"Fake gators from Jamaica, wizzes be passing like Lakers",And still getting this paper scraper,And it be coming from Lex Louis Rich Liberace,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2223,Ghostface Killah,Liquid Swords,New York,Ain\'t nothing nice in New York,"Now it\'s cherry pie, if it\'s not broke let it be","Stick you for your cake and your icing, that tough talk","{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.3252}",0.189,0.0,0.811,0.3252
2224,Ghostface Killah,Liquid Swords,Staten Island,Hollow points follow you home to Staten Island,"Ruffle inside the bubble goose, it\'s the Odd Couple",Playing with the big toys that make noise,"{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.3182}",0.0,0.223,0.777,-0.3182
2232,Raekwon,Ice Cream,Earth,"The Earth spins ruins, rap exotic blends",Gorillas injected with strength of eighty midgets,"Let my peeps in, niggas gaspin', swallowin' aspirins","{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.4939}",0.348,0.0,0.652,0.4939
2233,Raekwon,Ice Cream,Manhattan,Village niggas get slapped in Manhattan for rappin',Taxin' kingpin of the rap drug traffickin',"Big Ghost steps off laughin', ha","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2234,Raekwon,Ice Cream,La,Unify layin' in the yard with La,Peace to jail niggas with charges,My Clan done ran from Japan to Atlanta with stanima,"{'neg': 0.409, 'neu': 0.273, 'pos': 0.318, 'compound': 0.0}",0.318,0.409,0.273,0.0
2236,Raekwon,Ice Cream,Atlanta,My Clan done ran from Japan to Atlanta with stanima,Unify layin' in the yard with La,Slingers and gamblers and gram handlers,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2245,Raekwon,Ice Cream,Manhattan,And niggas carry gats and mad police from Manhattan,That means the island of Staten,[Chorus],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2247,Raekwon,Ice Cream,New York City,Much love go to New York City,[Outro: Raekwon],"All my Tommy Hil', ice-rockin' niggas15Embed"", ""Wu-Gambinos Lyrics[Intro]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2249,Raekwon,Ice Cream,West,"Wild in the West, a student of my culture","Wanted dead or alive, bounty on the poster","And life is the test, hold up","{'neg': 0.333, 'neu': 0.465, 'pos': 0.202, 'compound': -0.4019}",0.202,0.333,0.465,-0.4019
2254,Raekwon,Ice Cream,Earth,"But whatever, I gotta hit other sides of the Earth","Until we get back, unpack, leave the Mac with your Wis'","Spread Wu-ness, rule this, civilization's cursed","{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.0516}",0.0,0.107,0.893,-0.0516
2261,Raekwon,Ice Cream,New York,Claiming New York was ancient Babylon,"Smoking ganja, calling his weed pipe Sandra","Where the sky stayed the color of grey, like heron","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2264,Raekwon,Ice Cream,Miami,"Yeah, uh-huh, uh-huh, Miami niggas",[Outro],"Word up, show your love","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2265,Raekwon,Ice Cream,London,"Word up, London, Europe, Africa","Yeah y'all, yeah y'all, yeah","Word up, the fifty-two states, yeah","{'neg': 0.0, 'neu': 0.233, 'pos': 0.767, 'compound': 0.6808}",0.767,0.0,0.233,0.6808
2267,Raekwon,Ice Cream,Africa,"Word up, London, Europe, Africa","Yeah y'all, yeah y'all, yeah","Word up, the fifty-two states, yeah","{'neg': 0.0, 'neu': 0.233, 'pos': 0.767, 'compound': 0.6808}",0.767,0.0,0.233,0.6808
2269,Raekwon,Ice Cream,New York,"That I caught in Bridgeport, New York",Smoking mad Newports cause I'm doing court for an assault,Catch me if you can like the ginger bread man,"{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.7906}",0.0,0.467,0.533,-0.7906
2270,Raekwon,Ice Cream,Earth,"I gotta get mine, like my old Earth, bless the cheese line","The fiends geek, new faces get wrapped in sheets","Sipping on fine wines, the power of the blacks refined","{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.2023}",0.0,0.184,0.816,-0.2023
2271,Raekwon,Ice Cream,Philly,"It's raining he's\u2060—, my man is going insane (Peace to Philly, VA, these days, word up, y'all)","It's raining, he's changing (Word up dun)","My man is going insane (Word up, the sun, moon and stars, fly cars, word up y'all)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2280,Young M.A,Ice Cream,Brooklyn,And straight murder everything Brooklyn style,Now the squad 'bout to get on this shit,You already know nigga,"{'neg': 0.347, 'neu': 0.653, 'pos': 0.0, 'compound': -0.6428}",0.0,0.347,0.653,-0.6428
2283,Young M.A,Ice Cream,New York,I'm in east New York where them things bump,"I'm in Brownsville, I'm in C.I","If a nigga die we don't talk, shh","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2284,Young M.A,Ice Cream,Brooklyn,That's Brooklyn nigga,"If a nigga die we don't talk, shh",Them TEC-9s'll cook a nigga,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.5994}",0.0,0.394,0.606,-0.5994
2285,Young M.A,Ice Cream,Brooklyn,"It's Brooklyn nigga, that's King's County",I'm riding 'round in that white Chevy but my next whip is that black Audi,"Niggas hate, don't know a thing about me","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2286,Young M.A,Ice Cream,Brooklyn,"This is Brooklyn nigga, what the fuck you mean?",Don't fuck with them and don't fuck with me,[Verse 2: Rell],"{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.6908}",0.449,0.0,0.551,0.6908
2287,Young M.A,Ice Cream,Brooklyn,Brooklyn where I reside at,And I'm out the sky with a blue dream,Money all in that sty rack,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.25}",0.222,0.0,0.778,0.25
2288,Young M.A,Ice Cream,La,"[?] any nigga approach La, you know why 'cause they no lie",Yeah kiate la boca 'fore I hit 'em when I drove by,"If you know La, I don't lie","{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.296}",0.196,0.0,0.804,0.296
2289,Young M.A,Ice Cream,There\,"There\'s money to be made, bitch, I won\'t wait around","Well, hit me when your nigga ain\'t around","I flex on her for fun, but I do not play around","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2732}",0.231,0.0,0.769,0.2732
2295,Young M.A,Ice Cream,New York,So I been told I'm the hottest in New York,"Fuckin\' mine11Embed', ""Quiet Storm Lyrics[Verse]","Believe that ma'? Yeah, nigga what you thought","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2298,Young M.A,Ice Cream,Brooklyn,"Uh, driving through Brooklyn sipping this Hennessy",[Verse 1:],I knew this break up would get to me eventually,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2302,Young M.A,Ice Cream,Brooklyn,"If you ain\'t reppin\' Brooklyn, you ain\'t poppin\'",[Outro],"If you ain\'t reppin\' Brooklyn, you ain\'t poppin\'","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2303,Young M.A,Ice Cream,Brooklyn,"If you ain\'t reppin\' Brooklyn, you ain\'t poppin\'","If you ain\'t reppin\' Brooklyn, you ain\'t poppin\'","If you ain\'t reppin\' Brooklyn, you ain\'t poppin\' nigga","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2304,Young M.A,Ice Cream,Brooklyn,"If you ain\'t reppin\' Brooklyn, you ain\'t poppin\' nigga","If you ain\'t reppin\' Brooklyn, you ain\'t poppin\'","If you ain\'t reppin\' Brooklyn, you ain\'t poppin\' nigga","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2305,Young M.A,Ice Cream,Brooklyn,"If you ain\'t reppin\' Brooklyn, you ain\'t poppin\' nigga","If you ain\'t reppin\' Brooklyn, you ain\'t poppin\' nigga","Shout out to Pvnch, you reppin\' Brooklyn cuz you poppin nigga","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2307,Young M.A,Ice Cream,Brooklyn,"Shout out to Pvnch, you reppin\' Brooklyn cuz you poppin nigga","If you ain\'t reppin\' Brooklyn, you ain\'t poppin\' nigga","Cuz we only reppin\' Brooklyn, cuz we poppin\' nigga (Huh?)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2308,Young M.A,Ice Cream,Brooklyn,"Cuz we only reppin\' Brooklyn, cuz we poppin\' nigga (Huh?)","Shout out to Pvnch, you reppin\' Brooklyn cuz you poppin nigga",Brooklyn we poppin\' nigga,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2309,Young M.A,Ice Cream,Brooklyn,Brooklyn we poppin\' nigga,"Cuz we only reppin\' Brooklyn, cuz we poppin\' nigga (Huh?)","It\'s BK, and we poppin\' nigga","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2314,Ma$e,What You Want,East,"East, West, every state, come on, bury the hate","Buy the E, get a key, to the Lex to hold","Millions, the only thing we in a hurry to make","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
