,Artist,Song Name,release date,GPE,Line,Line Before,Line After,polarity,pos,neg,neu,compound
0,French Montana,100,2012-04-13,Harlem,Shout out to ma niggas in Harlem,"Motthaven, you know, Tremont",Can't call no blocks out there,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1,French Montana,2 Times,,New York,New York undercovers amongst the others,Still watching out for JC and Torres,The family be couple hundred of us,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2,French Montana,50's & 100's,2016-11-05,Bronx,Who run it? (South Bronx),"40 cars, 40 chains2Embed"", ""50's & 100's Lyrics[Intro: DJ Paul & Juicy J]","Who run it? (North Memphis, let me chirp these fools)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3,French Montana,50's & 100's,2016-11-05,South Bronx,Who run it? (South Bronx),"40 cars, 40 chains2Embed"", ""50's & 100's Lyrics[Intro: DJ Paul & Juicy J]","Who run it? (North Memphis, let me chirp these fools)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4,French Montana,Bag,,New York,"Talk about New York, big estate","And grab a casket, my chest christens in the laughter",Got the bank and I ain't fit (That's a stash),"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4939}",0.286,0.0,0.714,0.4939
5,French Montana,Bag,,New York,Runnin' through New York with a strap (That's a fact),[Verse 2: French Montana],"'Cause we comin' for they head, not they chaps (That's a fact)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
6,French Montana,Big Cap,2012-04-13,Bronx,"South Bronx, Pun, stab him like Un","Shout to Diddy for the flavor, Hova, where the shank at?","Or that ""Machine Gun Funk"", Big Poppa","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7,French Montana,Big Cap,2012-04-13,South Bronx,"South Bronx, Pun, stab him like Un","Shout to Diddy for the flavor, Hova, where the shank at?","Or that ""Machine Gun Funk"", Big Poppa","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
8,French Montana,Big Cap,2012-04-13,Jersey,Kept the mansion in Jersey for the May weather,"Shawty sucked it out the condom, kissed hubby in the mouth, ah",Still copped a new mansion in Vegas by Mayweather,"{'neg': 0.192, 'neu': 0.641, 'pos': 0.167, 'compound': -0.1027}",0.167,0.192,0.641,-0.1027
9,French Montana,Bust It Open,2017-07-14,East Coast,East Coast - Bust it open,[Outro],Down South - Bust it open,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
10,French Montana,Bust It Open,2017-07-14,West Coast,West Coast - Bust it open,Down South - Bust it open,Midwest - Bust it open,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
11,French Montana,Coke Wave Boys,2009-04-19,Broadway,"Hit up Broadway, call up Gato","If you need that work, tato","We in them jets, two hours to Cabo","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
12,French Montana,Coke Wave Boys,2009-04-19,Brooklyn,Too many potholes out there in Brooklyn,Four door Lambo needs suspension,"Too many loops from Harry Fraud, hood shit","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
13,French Montana,Corner,2015-05-08,Harlem,"Carbon in the front, skrrt on the bridge to Harlem","Stunting on the stunners, smoking out the whips","You stepped on carpet, the flag","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
14,French Montana,Day Dreamin,2014-11-11,Harlem,"Harlem nights, flat screen, call ya wife",It's sort of like all the real niggas had the same thought of life,"No, I never spoil 'em, never dog 'em on a sober night","{'neg': 0.145, 'neu': 0.723, 'pos': 0.133, 'compound': -0.0498}",0.133,0.145,0.723,-0.0498
15,French Montana,Dontchu,2012-11-19,NYC,We be's the hottest out in NYC,What up my G?,"Watch, run through, they gon' talk about it later","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
16,French Montana,Double G,,Bronx,"South Bronx, King Arthur, go and grab a chip (Hey)","Millionaires, all my niggas fly in this (Woo, ayy)","Where it\'s fire, there\'s smoke (Woo), G5\'s in the air","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}",0.0,0.231,0.769,-0.34
17,French Montana,Double G,,South Bronx,"South Bronx, King Arthur, go and grab a chip (Hey)","Millionaires, all my niggas fly in this (Woo, ayy)","Where it\'s fire, there\'s smoke (Woo), G5\'s in the air","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}",0.0,0.231,0.769,-0.34
18,French Montana,Drink Freely,2012-11-19,Brooklyn,"Bless me, screaming out Brooklyn. I'm sure they heard me","Rook move capture your queen, you couldn't check me","Look boy, celebrity chicks bow down and serve me","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
19,French Montana,Empire,2021-11-19,America,Young American me,Half of my bitches richer than me,Shit be scary to see,"{'neg': 0.317, 'neu': 0.407, 'pos': 0.276, 'compound': -0.128}",0.276,0.317,0.407,-0.128
20,French Montana,Formula,2020-11-20,New York,New York got the formula,Lee Milla have the formula,UK got the formula,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
21,French Montana,Formula,2020-11-20,Jamaica,Hit Jamaica for the formula,UK got the formula,"Blood in my eyes from the war, you know","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
22,French Montana,Formula,2020-11-20,New York,"New York, Miami, London, eeh?!","The biggest bumboclaat chune, eeh?!","East Africa, Morocco, eeh?!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
23,A$AP Rocky,2 Piece,2013-01-15,New York,I put New York on the map,I put A$AP on my tat,I put the gang on the flames,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
24,A$AP Rocky,2 Piece,2013-01-15,New York,"• New York Bittersweet Symphony: April 22nd, 2011↗","• Get High: November 27th, 2010↗2011:• Been Around The World: April 22nd, 2011↗","• Uptown: April 22nd, 2011↗","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
25,A$AP Rocky,2 Piece,2013-01-15,East Coast,"• East Coast REMIX (Feature): August 4th, 2017↗","• Reminder (Remix) (Feature): August 3rd, 2017↗","• Feels So Good (Feature): August 15th, 2017↗","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
26,A$AP Rocky,2 Piece,2013-01-15,Harlem,And we came to double up on that Harlem shit,All my niggas on the scene like some Sparta shit,"We all eating, this is how it's supposed to go","{'neg': 0.387, 'neu': 0.452, 'pos': 0.161, 'compound': -0.5423}",0.161,0.387,0.452,-0.5423
27,A$AP Rocky,Angels,,Harlem,"Motherfuck Black Land, I brought Harlem back",Brought the Garden back,Rollin\' in my Benzo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
28,A$AP Rocky,Back Home,,Harlem,"We from Harlem, we gave y'all motherfuckers this wave",Over accessorizing out this motherfucker,"Grab y'all surfboards, cause y'all got your boogie boards right now out this motherfucker","{'neg': 0.579, 'neu': 0.421, 'pos': 0.0, 'compound': -0.7579}",0.0,0.579,0.421,-0.7579
29,A$AP Rocky,Brand New Guy,,Harlem,You know us big mouth Harlem niggas don\'t know how to act,"And we are never looking back2Embed"", 'Brand New Guy Lyrics[Intro: A$AP Rocky]",I got my West Coast connection,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
30,A$AP Rocky,Brand New Guy,,West Coast,I got my West Coast connection,You know us big mouth Harlem niggas don\'t know how to act,These dead in the street industry mothafuckas,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.34}",0.0,0.179,0.821,-0.34
31,A$AP Rocky,Brotha Man,2012-02-26,Harlem,"Harlem nights, quick speed, Godspeed",[Verse 2: A$AP Rocky & Snoop Dogg],"Speed of light, Grease Lightnin\', leather on my six-speed bike","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
32,A$AP Rocky,Celebration,2011-04-22,New York,"Cali Crip Walk it out, show 'em what New York about","I been down to ATL, I seen how they walk it out",What these niggas hating for? Fuck these niggas hating on?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
33,A$AP Rocky,CEO (Freestyle),2022-01-01,Harlem,And I’m from Harlem so you know we fly high,That’s a 12 gauge handed by the 12th grade,"Buckle up ma you rollin' with a fly guy, cause","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
34,A$AP Rocky,Demons,2018-05-25,Manhattan,"Now we swaggin', makin' money in Manhattan, trick, what’s happenin'?","That one day that my team, we can make it with this rappin'",They try to intellect with indirection just to test you,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
35,A$AP Rocky,Distraction,2015-05-26,Bronx,"Got a penthouse, see the Bronx Zoo",We can build you a wooden castle,Got a townhouse with the town view,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
36,A$AP Rocky,Excuse Me,,Harlem,"Drive my side of Harlem, catch me ridin' with my Nina, bruh","I bet a lot of niggas plottin' so you know I got that heater, bruh","She got an apple bottom that remind you of Bonita, bruh","{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.34}",0.0,0.179,0.821,-0.34
37,A$AP Rocky,Excuse Me,,Harlem,Blatt at a Harlem picnic,Blatt one banana clips,Flip shorty got a motorola fancy kick,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
38,A$AP Rocky,Freestylin 101,2022-01-01,Harlem,"From Jerz to White Plains to the City of Harlem, um um ahem","Yeah, a couple raps dont make sense",Yeah my rap still,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.296}",0.306,0.0,0.694,0.296
39,A$AP Rocky,Freeze,2022-01-01,Bronx,I wonder if those Bronx bitches let me holler,Lookin' for a model who I can cuff up,A bunch of strippers or beauticians from the beauty parlor,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
40,A$AP Rocky,Funkmaster Flex Freestyle Part 1,,Harlem,Known around the globe but Harlem's where I be at,"I be swimming in these women, I'm the scuba diver lover","Same home as Cam'ron, and I ain't talking Diaz","{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.5859}",0.297,0.0,0.703,0.5859
41,A$AP Rocky,Get Lit,2015-05-26,Harlem,"Out in NY, Harlem in this bitch","Fat Tony up in this bitch, fuckin\' with A$AP Rocky in this bitch",You know how young niggas connect from state to state,"{'neg': 0.45, 'neu': 0.55, 'pos': 0.0, 'compound': -0.875}",0.0,0.45,0.55,-0.875
42,A$AP Rocky,GRIM FREESTYLE,,New York,LA by way of New York,Love how you be switching that,She tell me she love my talk,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.457,0.0,0.543,0.6369
43,A$AP Rocky,GRIM FREESTYLE,,Jersey,"Condo out in Jersey, I ain't even furnished it",The situation looking flaky then I'm curvin' it,That's a sub-lease that lease ain't even permanent,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
44,A$AP Rocky,Houston Old Head,,New York,"He said, ""What\'s been goin\' down in your New York state of mind?""","I said, ""I\'m just on my grind, I come to Houston all the time""","Fine, you ever got days you feel like giving up","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
45,A$AP Rocky,Houston Old Head,,Harlem,"She said, ""Harlem miss you too and they can\'t wait to get you back","Pick it up, I hit you back, miss me and I miss you back","You should come on home, leave the drugs alone and stick to rap","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.296}",0.0,0.242,0.758,-0.296
46,A$AP Rocky,Jodye,2011-10-31,New York,"But still a New Yorker, nigga the talk of",Been to New Orleans,"Town, nigga we bossed up","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
47,A$AP Rocky,Jodye,2011-10-31,Harlem,And you know Harlem\'s what I\'m reppin\' nigga,Still that pretty motherfucker,[Chorus],"{'neg': 0.469, 'neu': 0.204, 'pos': 0.327, 'compound': -0.34}",0.327,0.469,0.204,-0.34
48,Nicki Minaj,Barbie Drip,2008-04-12,New York,"I\'m from New York where we’ll never say, ""Good morning""","I\'m just a bad bitch, I\'m sorry I put you through that",Rippin\' the block and he ain\'t come home \'til the morning,"{'neg': 0.551, 'neu': 0.449, 'pos': 0.0, 'compound': -0.8225}",0.0,0.551,0.449,-0.8225
49,Nicki Minaj,Barbie Goin Bad,,Queens,South side Jamaica Queens,I got you though,"South side Jamaica Queens, nigga","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
50,Nicki Minaj,Barbie Goin Bad,,Jamaica,South side Jamaica Queens,I got you though,"South side Jamaica Queens, nigga","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
51,Nicki Minaj,Barbie Goin Bad,,Queens,"South side Jamaica Queens, nigga",South side Jamaica Queens,"Heavy on it, sleeze","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
52,Nicki Minaj,Barbie Goin Bad,,Jamaica,"South side Jamaica Queens, nigga",South side Jamaica Queens,"Heavy on it, sleeze","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
53,Nicki Minaj,Beam Me Up,,Jamaica,"My Jamaican bod gal, all my Guyanese?",My madda cunt Trinis,,"{'neg': 0.516, 'neu': 0.484, 'pos': 0.0, 'compound': -0.4939}",0.0,0.516,0.484,-0.4939
54,Nicki Minaj,Beam Me Up,,Jamaica,"My Jamaican bad gal, all my Guyanese?",My madda cunt Trinis,,"{'neg': 0.516, 'neu': 0.484, 'pos': 0.0, 'compound': -0.4939}",0.0,0.516,0.484,-0.4939
55,Nicki Minaj,Beam Me Up Scotty,,Jamaica,"My Jamaican bod gal, all my Guyanese?",My madda cunt Trinis,,"{'neg': 0.516, 'neu': 0.484, 'pos': 0.0, 'compound': -0.4939}",0.0,0.516,0.484,-0.4939
56,Nicki Minaj,Beam Me Up Scotty,,Jamaica,"My Jamaican bad gal, all my Guyanese?",My madda cunt Trinis,,"{'neg': 0.516, 'neu': 0.484, 'pos': 0.0, 'compound': -0.4939}",0.0,0.516,0.484,-0.4939
57,Nicki Minaj,Beef Stew,2008-11-14,New York,"Queens, New York is in the motherfuckin' building, building, building",Dirty Money,"Building, building, building, building, building, haha","{'neg': 0.744, 'neu': 0.256, 'pos': 0.0, 'compound': -0.4404}",0.0,0.744,0.256,-0.4404
58,Nicki Minaj,Beef Stew,2008-11-14,Queens,"Queens, New York is in the motherfuckin' building, building, building",Dirty Money,"Building, building, building, building, building, haha","{'neg': 0.744, 'neu': 0.256, 'pos': 0.0, 'compound': -0.4404}",0.0,0.744,0.256,-0.4404
59,Nicki Minaj,Beez In The Trap,2009-04-18,New York,"It\'s New York, Philly, and the whole DMV","It\'s that New Orleans, it\'s LA or The Bay","I\'m a Detroit player, man, it\'s North-South Cack","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
60,Nicki Minaj,Beez In The Trap,2009-04-18,Jersey,"It\'s Delaware, Connecticut, it\'s New Jersey got hella bricks","Ohio, Pittsburgh, got St. Louis on deck","It\'s Queens, Brooklyn, and yeah, they wildin\'","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
61,Nicki Minaj,Beez In The Trap,2009-04-18,Brooklyn,"It\'s Queens, Brooklyn, and yeah, they wildin\'","It\'s Delaware, Connecticut, it\'s New Jersey got hella bricks","Bronx, Harlem, and Staten Island","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
62,Nicki Minaj,Beez In The Trap,2009-04-18,Queens,"It\'s Queens, Brooklyn, and yeah, they wildin\'","It\'s Delaware, Connecticut, it\'s New Jersey got hella bricks","Bronx, Harlem, and Staten Island","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
63,Nicki Minaj,Beez In The Trap,2009-04-18,Harlem,"Bronx, Harlem, and Staten Island","It\'s Queens, Brooklyn, and yeah, they wildin\'",,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}",0.268,0.0,0.732,0.296
64,Nicki Minaj,Beez In The Trap,2009-04-18,Bronx,"Bronx, Harlem, and Staten Island","It\'s Queens, Brooklyn, and yeah, they wildin\'",,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}",0.268,0.0,0.732,0.296
65,Nicki Minaj,Beez In The Trap,2009-04-18,Staten Island,"Bronx, Harlem, and Staten Island","It\'s Queens, Brooklyn, and yeah, they wildin\'",,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}",0.268,0.0,0.732,0.296
66,Nicki Minaj,Beez In The Trap,2009-04-18,New York,"It\'s New York, Philly, and the whole DMV","It\'s that New Orleans, it\'s LA or The Bay","I\'m a Detroit player, man, it\'s North-South Cack","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
67,Nicki Minaj,Beez In The Trap,2009-04-18,Jersey,"It\'s Delaware, Connecticut, it\'s New Jersey got hella bricks","Ohio, Pittsburgh, got St. Louis on deck","It\'s Queens, Brooklyn, and yeah, they wildin\'","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
68,Nicki Minaj,Beez In The Trap,2009-04-18,Brooklyn,"It\'s Queens, Brooklyn, and yeah, they wildin\'","It\'s Delaware, Connecticut, it\'s New Jersey got hella bricks","Bronx, Harlem, and Staten Island","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
69,Nicki Minaj,Beez In The Trap,2009-04-18,Queens,"It\'s Queens, Brooklyn, and yeah, they wildin\'","It\'s Delaware, Connecticut, it\'s New Jersey got hella bricks","Bronx, Harlem, and Staten Island","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
70,Nicki Minaj,Beez In The Trap,2009-04-18,Harlem,"Bronx, Harlem, and Staten Island","It\'s Queens, Brooklyn, and yeah, they wildin\'",[Chorus: Nicki Minaj],"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}",0.268,0.0,0.732,0.296
71,Nicki Minaj,Beez In The Trap,2009-04-18,Bronx,"Bronx, Harlem, and Staten Island","It\'s Queens, Brooklyn, and yeah, they wildin\'",[Chorus: Nicki Minaj],"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}",0.268,0.0,0.732,0.296
72,Nicki Minaj,Beez In The Trap,2009-04-18,Staten Island,"Bronx, Harlem, and Staten Island","It\'s Queens, Brooklyn, and yeah, they wildin\'",[Chorus: Nicki Minaj],"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}",0.268,0.0,0.732,0.296
